id,name,picture,description,player_min_age,players_min_amount,players_max_amount,duration,release_year,rating
45315,Dungeon Lords,https://cf.geekdo-images.com/images/pic569340.jpg,https://boardgamegeek.com/boardgame/45315/dungeon-lords,12,2,4,90,2009,7.34943
1,Die Macher,https://cf.geekdo-images.com/images/pic159509.jpg,https://boardgamegeek.com/boardgame/1/die-macher,14,3,5,240,1986,7.4531399999999985
40692,Small World,https://cf.geekdo-images.com/images/pic428828.jpg,https://boardgamegeek.com/boardgame/40692/small-world,8,2,5,80,2009,7.2934399999999995
59959,Letters from Whitechapel,https://cf.geekdo-images.com/images/pic1545654.jpg,https://boardgamegeek.com/boardgame/59959/letters-whitechapel,13,2,6,120,2011,7.36275
195421,Near and Far,https://cf.geekdo-images.com/images/pic3605785.jpg,https://boardgamegeek.com/boardgame/195421/near-and-far,13,2,4,120,2017,7.681380000000001
163068,Trickerion: Legends of Illusion,https://cf.geekdo-images.com/images/pic2585510.png,https://boardgamegeek.com/boardgame/163068/trickerion-legends-illusion,14,2,4,180,2015,7.532164999999999
36932,Claustrophobia,https://cf.geekdo-images.com/images/pic570518.jpg,https://boardgamegeek.com/boardgame/36932/claustrophobia,14,2,2,45,2009,7.416555000000001
176920,Mission: Red Planet (Second Edition),https://cf.geekdo-images.com/images/pic2499748.jpg,https://boardgamegeek.com/boardgame/176920/mission-red-planet-second-edition,14,2,6,90,2015,7.4226
224037,Codenames Duet,https://cf.geekdo-images.com/images/pic3596681.jpg,https://boardgamegeek.com/boardgame/224037/codenames-duet,11,2,4,30,2017,7.59928
182631,Star Realms: Colony Wars,https://cf.geekdo-images.com/images/pic2971899.jpg,https://boardgamegeek.com/boardgame/182631/star-realms-colony-wars,12,2,2,20,2015,7.597230000000001
15985,Blood Bowl: Living Rulebook,https://cf.geekdo-images.com/images/pic66287.jpg,https://boardgamegeek.com/boardgame/15985/blood-bowl-living-rulebook,12,2,2,120,2004,7.55735
39856,Dixit,https://cf.geekdo-images.com/images/pic3483909.jpg,https://boardgamegeek.com/boardgame/39856/dixit,6,3,6,30,2008,7.2847849999999985
160477,Onitama,https://cf.geekdo-images.com/images/pic2904046.png,https://boardgamegeek.com/boardgame/160477/onitama,8,2,2,20,2014,7.4199
198773,Codenames: Pictures,https://cf.geekdo-images.com/images/pic3476592.jpg,https://boardgamegeek.com/boardgame/198773/codenames-pictures,10,2,8,20,2016,7.3517149999999996
37046,Ghost Stories,https://cf.geekdo-images.com/images/pic1790243.jpg,https://boardgamegeek.com/boardgame/37046/ghost-stories,12,1,4,60,2008,7.305555
123123,BattleCON: Devastation of Indines,https://cf.geekdo-images.com/images/pic2407334.jpg,https://boardgamegeek.com/boardgame/123123/battlecon-devastation-indines,10,1,5,45,2013,7.6430950000000015
243,Advanced Squad Leader,https://cf.geekdo-images.com/images/pic771969.jpg,https://boardgamegeek.com/boardgame/243/advanced-squad-leader,14,2,2,480,1985,7.59417
161533,Lisboa,https://cf.geekdo-images.com/images/pic3209553.jpg,https://boardgamegeek.com/boardgame/161533/lisboa,12,1,4,120,2017,7.7485
136888,Bruges,https://cf.geekdo-images.com/images/pic1652004.jpg,https://boardgamegeek.com/boardgame/136888/bruges,10,2,4,60,2013,7.349239999999999
162886,Spirit Island,https://cf.geekdo-images.com/images/pic3615739.png,https://boardgamegeek.com/boardgame/162886/spirit-island,13,1,4,120,2017,7.835445
25292,Merchants & Marauders,https://cf.geekdo-images.com/images/pic738119.jpg,https://boardgamegeek.com/boardgame/25292/merchants-marauders,13,2,4,180,2010,7.335405000000001
19777,Indonesia,https://cf.geekdo-images.com/images/pic93485.jpg,https://boardgamegeek.com/boardgame/19777/indonesia,14,2,5,240,2005,7.51005
124708,Mice and Mystics,https://cf.geekdo-images.com/images/pic1312072.jpg,https://boardgamegeek.com/boardgame/124708/mice-and-mystics,7,1,4,120,2012,7.332475
33160,Endeavor,https://cf.geekdo-images.com/images/pic379881.jpg,https://boardgamegeek.com/boardgame/33160/endeavor,12,3,5,90,2009,7.336075
204583,Kingdomino,https://cf.geekdo-images.com/images/pic3132685.png,https://boardgamegeek.com/boardgame/204583/kingdomino,8,2,4,20,2016,7.3335300000000005
144344,Rococo,https://cf.geekdo-images.com/images/pic1795272.jpg,https://boardgamegeek.com/boardgame/144344/rococo,12,2,5,120,2013,7.39434
40765,Clash of Cultures,https://cf.geekdo-images.com/images/pic1351042.jpg,https://boardgamegeek.com/boardgame/40765/clash-cultures,14,2,4,240,2012,7.446480000000001
200680,Agricola (revised edition),https://cf.geekdo-images.com/images/pic3029377.jpg,https://boardgamegeek.com/boardgame/200680/agricola-revised-edition,12,1,4,120,2016,7.7427850000000005
63628,The Manhattan Project,https://cf.geekdo-images.com/images/pic1222522.jpg,https://boardgamegeek.com/boardgame/63628/manhattan-project,13,2,5,120,2012,7.337219999999999
70919,Takenoko,https://cf.geekdo-images.com/images/pic1912529.jpg,https://boardgamegeek.com/boardgame/70919/takenoko,8,2,4,45,2011,7.271890000000001
2655,Hive,https://cf.geekdo-images.com/images/pic791151.jpg,https://boardgamegeek.com/boardgame/2655/hive,9,2,2,20,2001,7.267325
129622,Love Letter,https://cf.geekdo-images.com/images/pic1401448.jpg,https://boardgamegeek.com/boardgame/129622/love-letter,10,2,4,20,2012,7.24985
5,Acquire,https://cf.geekdo-images.com/images/pic3299296.jpg,https://boardgamegeek.com/boardgame/5/acquire,12,2,6,90,1964,7.282395000000001
143693,Glass Road,https://cf.geekdo-images.com/images/pic3505745.jpg,https://boardgamegeek.com/boardgame/143693/glass-road,13,1,4,80,2013,7.344514999999999
121,Dune,https://cf.geekdo-images.com/images/pic279251.jpg,https://boardgamegeek.com/boardgame/121/dune,12,2,6,180,1979,7.415615000000002
21241,Neuroshima Hex!,https://cf.geekdo-images.com/images/pic1844819.jpg,https://boardgamegeek.com/boardgame/21241/neuroshima-hex,13,1,4,30,2006,7.319925
170042,Raiders of the North Sea,https://cf.geekdo-images.com/images/pic3578101.jpg,https://boardgamegeek.com/boardgame/170042/raiders-north-sea,12,2,4,120,2015,7.509525
197376,Charterstone,https://cf.geekdo-images.com/images/pic3322613.jpg,https://boardgamegeek.com/boardgame/197376/charterstone,14,1,6,75,2017,7.759510000000001
188834,Secret Hitler,https://cf.geekdo-images.com/images/pic2771488.png,https://boardgamegeek.com/boardgame/188834/secret-hitler,13,5,10,45,2016,7.4084699999999994
25554,Notre Dame,https://cf.geekdo-images.com/images/pic199316.jpg,https://boardgamegeek.com/boardgame/25554/notre-dame,10,2,5,75,2007,7.293839999999999
172081,Burgle Bros.,https://cf.geekdo-images.com/images/pic2439102.png,https://boardgamegeek.com/boardgame/172081/burgle-bros,12,1,4,90,2015,7.436585000000001
203993,Lorenzo il Magnifico,https://cf.geekdo-images.com/images/pic3175535.jpg,https://boardgamegeek.com/boardgame/203993/lorenzo-il-magnifico,12,2,4,120,2016,7.51535
31594,In the Year of the Dragon,https://cf.geekdo-images.com/images/pic285822.jpg,https://boardgamegeek.com/boardgame/31594/year-dragon,12,2,5,100,2007,7.3026800000000005
176734,The Manhattan Project: Energy Empire,https://cf.geekdo-images.com/images/pic3048617.jpg,https://boardgamegeek.com/boardgame/176734/manhattan-project-energy-empire,13,1,5,120,2016,7.558325
198994,Hero Realms,https://cf.geekdo-images.com/images/pic3744052.jpg,https://boardgamegeek.com/boardgame/198994/hero-realms,12,1,4,30,2016,7.466635000000001
54,Tikal,https://cf.geekdo-images.com/images/pic178078.jpg,https://boardgamegeek.com/boardgame/54/tikal,10,2,4,90,1999,7.2696749999999986
54625,Space Hulk (third edition),https://cf.geekdo-images.com/images/pic588817.jpg,https://boardgamegeek.com/boardgame/54625/space-hulk-third-edition,12,2,2,60,2009,7.37293
109276,Kanban: Automotive Revolution,https://cf.geekdo-images.com/images/pic2041406.png,https://boardgamegeek.com/boardgame/109276/kanban-automotive-revolution,12,2,4,120,2014,7.476520000000002
71,Civilization,https://cf.geekdo-images.com/images/pic114473.jpg,https://boardgamegeek.com/boardgame/71/civilization,12,2,7,360,1980,7.354830000000001
70323,King of Tokyo,https://cf.geekdo-images.com/images/pic3043734.jpg,https://boardgamegeek.com/boardgame/70323/king-tokyo,8,2,6,30,2011,7.2310050000000015
139976,Cthulhu Wars,https://cf.geekdo-images.com/images/pic3527761.jpg,https://boardgamegeek.com/boardgame/139976/cthulhu-wars,14,2,4,120,2015,7.611650000000001
46213,Telestrations,https://cf.geekdo-images.com/images/pic2523100.jpg,https://boardgamegeek.com/boardgame/46213/telestrations,12,4,8,30,2009,7.304545000000001
105134,Risk Legacy,https://cf.geekdo-images.com/images/pic1196938.jpg,https://boardgamegeek.com/boardgame/105134/risk-legacy,13,3,5,60,2011,7.35699
8217,San Juan,https://cf.geekdo-images.com/images/pic174174.jpg,https://boardgamegeek.com/boardgame/8217/san-juan,10,2,4,60,2004,7.2333
9217,Saint Petersburg,https://cf.geekdo-images.com/images/pic246360.jpg,https://boardgamegeek.com/boardgame/9217/saint-petersburg,10,2,4,60,2004,7.24845
118,Modern Art,https://cf.geekdo-images.com/images/pic3458036.png,https://boardgamegeek.com/boardgame/118/modern-art,10,3,5,45,1992,7.25305
2653,Survive: Escape from Atlantis!,https://cf.geekdo-images.com/images/pic1300182.png,https://boardgamegeek.com/boardgame/2653/survive-escape-atlantis,8,2,4,60,1982,7.2446399999999995
191189,Aeon's End,https://cf.geekdo-images.com/images/pic3189350.jpg,https://boardgamegeek.com/boardgame/191189/aeons-end,14,1,4,60,2016,7.632925
21348,Ticket to Ride: Märklin,https://cf.geekdo-images.com/images/pic162026.jpg,https://boardgamegeek.com/boardgame/21348/ticket-ride-marklin,8,2,5,60,2006,7.287619999999999
24480,The Pillars of the Earth,https://cf.geekdo-images.com/images/pic3691155.jpg,https://boardgamegeek.com/boardgame/24480/pillars-earth,12,2,4,120,2006,7.237760000000001
175640,Vinhos Deluxe Edition,https://cf.geekdo-images.com/images/pic2649446.jpg,https://boardgamegeek.com/boardgame/175640/vinhos-deluxe-edition,14,1,4,135,2016,7.758885000000001
199561,Sagrada,https://cf.geekdo-images.com/images/pic3525224.jpg,https://boardgamegeek.com/boardgame/199561/sagrada,14,1,4,40,2017,7.403910000000001
15987,Arkham Horror,https://cf.geekdo-images.com/images/pic175966.jpg,https://boardgamegeek.com/boardgame/15987/arkham-horror,12,1,8,360,2005,7.241785
13122,Antiquity,https://cf.geekdo-images.com/images/pic3731052.png,https://boardgamegeek.com/boardgame/13122/antiquity,14,2,4,180,2004,7.5087649999999995
157969,Sheriff of Nottingham,https://cf.geekdo-images.com/images/pic2075830.jpg,https://boardgamegeek.com/boardgame/157969/sheriff-nottingham,13,3,5,60,2014,7.221255
163967,Tiny Epic Galaxies,https://cf.geekdo-images.com/images/pic2349732.jpg,https://boardgamegeek.com/boardgame/163967/tiny-epic-galaxies,14,1,5,60,2015,7.2834449999999995
79828,A Few Acres of Snow,https://cf.geekdo-images.com/images/pic905905.jpg,https://boardgamegeek.com/boardgame/79828/few-acres-snow,14,2,2,120,2011,7.292560000000001
39683,At the Gates of Loyang,https://cf.geekdo-images.com/images/pic3601060.jpg,https://boardgamegeek.com/boardgame/39683/gates-loyang,10,1,4,120,2009,7.271034999999999
90137,Blood Bowl: Team Manager ? The Card Game,https://cf.geekdo-images.com/images/pic1222746.jpg,https://boardgamegeek.com/boardgame/90137/blood-bowl-team-manager-card-game,14,2,4,90,2011,7.267715000000001
209685,Century: Spice Road,https://cf.geekdo-images.com/images/pic3339551.jpg,https://boardgamegeek.com/boardgame/209685/century-spice-road,8,2,5,45,2017,7.311145
55670,Macao,https://cf.geekdo-images.com/images/pic665651.jpg,https://boardgamegeek.com/boardgame/55670/macao,12,2,4,100,2009,7.291195
176396,Quadropolis,https://cf.geekdo-images.com/images/pic2840020.jpg,https://boardgamegeek.com/boardgame/176396/quadropolis,8,2,4,60,2016,7.288010000000001
128996,1775: Rebellion,https://cf.geekdo-images.com/images/pic1386705.jpg,https://boardgamegeek.com/boardgame/128996/1775-rebellion,10,2,4,120,2013,7.4717199999999995
712,Blood Bowl (Third Edition),https://cf.geekdo-images.com/images/pic1427839.jpg,https://boardgamegeek.com/boardgame/712/blood-bowl-third-edition,12,2,2,180,1994,7.358925
96913,Lancaster,https://cf.geekdo-images.com/images/pic1280761.jpg,https://boardgamegeek.com/boardgame/96913/lancaster,10,2,5,60,2011,7.303935000000001
66188,Fresco,https://cf.geekdo-images.com/images/pic714398.jpg,https://boardgamegeek.com/boardgame/66188/fresco,10,2,4,60,2010,7.231254999999999
40354,Maria,https://cf.geekdo-images.com/images/pic524669.jpg,https://boardgamegeek.com/boardgame/40354/maria,14,2,3,210,2009,7.551614999999999
25417,BattleLore,https://cf.geekdo-images.com/images/pic145116.jpg,https://boardgamegeek.com/boardgame/25417/battlelore,10,2,2,60,2006,7.263719999999998
154809,Nippon,https://cf.geekdo-images.com/images/pic2683981.jpg,https://boardgamegeek.com/boardgame/154809/nippon,12,2,4,120,2015,7.4610899999999996
183562,Star Wars: X-Wing Miniatures Game ? The Force Awakens Core Set,https://cf.geekdo-images.com/images/pic2654558.png,https://boardgamegeek.com/boardgame/183562/star-wars-x-wing-miniatures-game-force-awakens-cor,14,2,2,45,2015,7.6155800000000005
144592,Bruxelles 1893,https://cf.geekdo-images.com/images/pic1726346.jpg,https://boardgamegeek.com/boardgame/144592/bruxelles-1893,13,2,5,125,2013,7.38963
83330,Mansions of Madness,https://cf.geekdo-images.com/images/pic814011.jpg,https://boardgamegeek.com/boardgame/83330/mansions-madness,13,2,5,120,2011,7.245889999999999
18833,Lord of the Rings: The Confrontation,https://cf.geekdo-images.com/images/pic1680704.jpg,https://boardgamegeek.com/boardgame/18833/lord-rings-confrontation,14,2,2,30,2005,7.3159
147949,One Night Ultimate Werewolf,https://cf.geekdo-images.com/images/pic1809823.jpg,https://boardgamegeek.com/boardgame/147949/one-night-ultimate-werewolf,8,3,10,10,2014,7.212060000000001
100901,Flash Point: Fire Rescue,https://cf.geekdo-images.com/images/pic1129370.jpg,https://boardgamegeek.com/boardgame/100901/flash-point-fire-rescue,10,1,6,45,2011,7.193980000000001
66362,Glen More,https://cf.geekdo-images.com/images/pic1013640.jpg,https://boardgamegeek.com/boardgame/66362/glen-more,10,2,5,70,2010,7.237185
150658,Pandemic: The Cure,https://cf.geekdo-images.com/images/pic2225998.jpg,https://boardgamegeek.com/boardgame/150658/pandemic-cure,8,2,5,30,2014,7.25862
203420,Exit: The Game ? The Abandoned Cabin,https://cf.geekdo-images.com/images/pic3332426.jpg,https://boardgamegeek.com/boardgame/203420/exit-game-abandoned-cabin,12,1,6,90,2016,7.4613999999999985
182134,Evolution: Climate,https://cf.geekdo-images.com/images/pic2876816.jpg,https://boardgamegeek.com/boardgame/182134/evolution-climate,12,2,6,60,2016,7.499789999999999
5404,Amun-Re,https://cf.geekdo-images.com/images/pic2748305.jpg,https://boardgamegeek.com/boardgame/5404/amun-re,12,3,5,90,2003,7.23845
65781,London,https://cf.geekdo-images.com/images/pic770317.jpg,https://boardgamegeek.com/boardgame/65781/london,13,2,4,90,2010,7.264944999999999
73171,Earth Reborn,https://cf.geekdo-images.com/images/pic746581.jpg,https://boardgamegeek.com/boardgame/73171/earth-reborn,13,2,4,180,2010,7.4358749999999985
136063,Forbidden Desert,https://cf.geekdo-images.com/images/pic1528722.jpg,https://boardgamegeek.com/boardgame/136063/forbidden-desert,10,2,5,45,2013,7.179860000000001
102652,Sentinels of the Multiverse,https://cf.geekdo-images.com/images/pic1296144.jpg,https://boardgamegeek.com/boardgame/102652/sentinels-multiverse,8,1,5,60,2011,7.217039999999999
172,For Sale,https://cf.geekdo-images.com/images/pic1513085.jpg,https://boardgamegeek.com/boardgame/172/sale,10,3,6,30,1997,7.1652000000000005
192458,51st State: Master Set,https://cf.geekdo-images.com/images/pic2945432.jpg,https://boardgamegeek.com/boardgame/192458/51st-state-master-set,14,1,4,90,2016,7.467395000000002
875,Roads & Boats,https://cf.geekdo-images.com/images/pic713985.jpg,https://boardgamegeek.com/boardgame/875/roads-boats,14,1,4,240,1999,7.426539999999998
17226,Descent: Journeys in the Dark,https://cf.geekdo-images.com/images/pic249300.jpg,https://boardgamegeek.com/boardgame/17226/descent-journeys-dark,12,2,5,240,2005,7.219764999999999
27162,Kingsburg,https://cf.geekdo-images.com/images/pic253057.jpg,https://boardgamegeek.com/boardgame/27162/kingsburg,13,2,5,90,2007,7.166939999999999
11170,Heroscape Master Set: Rise of the Valkyrie,https://cf.geekdo-images.com/images/pic244662.jpg,https://boardgamegeek.com/boardgame/11170/heroscape-master-set-rise-valkyrie,8,2,4,90,2004,7.262795
137408,Amerigo,https://cf.geekdo-images.com/images/pic1824151.jpg,https://boardgamegeek.com/boardgame/137408/amerigo,10,2,4,90,2013,7.30161
146791,Shadows of Brimstone: City of the Ancients,https://cf.geekdo-images.com/images/pic2037825.jpg,https://boardgamegeek.com/boardgame/146791/shadows-brimstone-city-ancients,12,1,4,120,2014,7.567455000000002
98778,Hanabi,https://cf.geekdo-images.com/images/pic2007286.jpg,https://boardgamegeek.com/boardgame/98778/hanabi,8,2,5,25,2010,7.139104999999999
58421,Egizia,https://cf.geekdo-images.com/images/pic586431.jpg,https://boardgamegeek.com/boardgame/58421/egizia,12,2,4,90,2009,7.277675
97786,Small World Underground,https://cf.geekdo-images.com/images/pic979889.jpg,https://boardgamegeek.com/boardgame/97786/small-world-underground,8,2,5,90,2011,7.2193
13,Catan,https://cf.geekdo-images.com/images/pic2419375.jpg,https://boardgamegeek.com/boardgame/13/catan,10,3,4,120,1995,7.162559999999999
133038,Pathfinder Adventure Card Game: Rise of the Runelords ? Base Set,https://cf.geekdo-images.com/images/pic1775517.jpg,https://boardgamegeek.com/boardgame/133038/pathfinder-adventure-card-game-rise-runelords-base,13,1,4,90,2013,7.205254999999998
105551,Archipelago,https://cf.geekdo-images.com/images/pic1640388.jpg,https://boardgamegeek.com/boardgame/105551/archipelago,14,2,5,240,2012,7.251944999999999
